pool_id,dex,percentage
0xfbee2d9b33e255c6fe95f5ae93954b5c7927c951,base__uniswap__2,9.1
0x73d560ce118c8655b9a2c13ff8314213d3f32949,base__uniswap__2,9.1
0xf4f1f8cace529059446fed4d6c9a48df8f588c05,base__uniswap__2,9.1
0xfa65a76655f3c0641b79e89de3f51459c3727823,base__uniswap__2,9.1
0xf1422759239b43eb56b7fcdfa95a802723faf193,base__uniswap__2,9.1
0xa987c7d9109aa93224ba7481f5ca3cae51675556,base__uniswap__2,9.1
0xe13d0b0abc2e8c41a7171c95b82694e20bb527c6,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xce03d6561b95e21ef594d86dab8386183cb9c946,base__uniswap__2,9.1
0xb461635c4f067c7b9ababad5b321680e4c549f55,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xdd2f4b2e0827b92f63fbeecd3887ad38a9beaff1,base__uniswap__2,9.1
0xca77753a8f0f91986d3bbda1e2b53dda04a8021b,base__uniswap__2,9.1
0x4cda3532ab7f679c557d48521d22bf653cdbf002,base__uniswap__2,9.1
0xa987c7d9109aa93224ba7481f5ca3cae51675556,base__uniswap__2,9.1
0x6a60ef8f1fa389f4dc807605c018f84049bd93b8,base__uniswap__2,9.1
0x38cc6a1ee91d659eeeb859bd1ed852786c83f172,base__uniswap__2,9.1
0xac12d933ab1a1bee9d61c17f667b4278fb75eb59,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x499c5b04a3aeed55aa7e83684d1ea22d85a30613,base__uniswap__2,9.1
0x1ccc72110446486e662151f8a2f559bd9bcf9cf0,base__uniswap__2,9.1
0x0b1e820eb65289896cbb6b152ee1fa12ec3d2b18,base__uniswap__2,9.1
0xa4a9b9ffef830ab96250456d5b0989dedaa863c3,base__uniswap__2,9.1
0xe31c372a7af875b3b5e0f3713b17ef51556da667,base__uniswap__2,9.1
0x8c0f302b7379e25a3b45eb3cda3bb64acd716e8c,base__uniswap__2,9.1
0xaded599356b756b64b90dcbf68d6a062b2934060,base__uniswap__2,9.1
0xd9436bdaaf364181f1a39bb4c5e0a307c7353a01,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x7696690eeb2ff3cec982644746edf6bdb630b943,base__uniswap__2,9.1
0x5ae2b2f9a66d586fc8f70fe9ffc2458fb54a71ca,base__uniswap__2,9.1
0xe2a854784a575fdaca862c57209fd2afb4f6d7ac,base__uniswap__2,9.1
0x7dc3662f4c2c41c5752652e8b417a9024c2b1f63,base__uniswap__2,9.1
0xc21b28927b099773c3363b65ee0d617ec61df294,base__uniswap__2,9.1
0xf0758cd8e2c3c000a165a52af4a4d5f1928baa59,base__uniswap__2,9.1
0xbb261929f33b69c201c8855bafdc341e1f0dda23,base__uniswap__2,9.1
0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,base__uniswap__2,9.1
0xd72a82022134ba0d417c8d733139057e9bb9ea3f,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x9e046c706f9ea6ce8f9287d30a15438c07f42d64,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x4492738dd6b5175e4f4a3bc051c3662ff6ecc7d7,base__uniswap__2,9.1
0x8a7b96eec56e73ba615668a5658ff2bc12c6ecd5,base__uniswap__2,9.1
0x6951047b9603bb57a77dda195d95858ccdc3f2e4,base__uniswap__2,9.1
0x8cd2d9238574105eb25a1b0a00e9b33eb15cc165,base__uniswap__2,9.1
0x38cc6a1ee91d659eeeb859bd1ed852786c83f172,base__uniswap__2,9.1
0x560de837cc935fc4dbcf09a21b00273157f18441,base__uniswap__2,9.1
0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,base__uniswap__2,9.1
0xa102fbf3e482ea452f9e421403ecdc982b0867c9,base__uniswap__2,9.1
0x80c03fd507536b19b6d60544e080b1b0ba6ff744,base__uniswap__2,9.1
0x31849bed848c39d4b032ea3b19a7f5ccba818c72,base__uniswap__2,9.1
0xbb90da0eac1c7a37e12efb569ac5dd1a71901524,base__uniswap__2,9.1
0xa87923d433f4ab568bd984710150ddc3d8e0dc3b,base__uniswap__2,9.1
0x17872d4d2faf6190a1d6de5d6a8a4abfdf38848b,base__uniswap__2,9.1
0x8a72f8c0184b825c724f0cc3d2229cc6c36ea9d7,base__uniswap__2,9.1
0xbd78314216753d8f2fc42fd14d47ecbe4bc420f2,base__uniswap__2,9.1
0xc308aa4ab2756b22f45978e5c4621cf393d141bb,base__uniswap__2,9.1
0xcf23351947d4ae03a09f0abe3b636ea3fa84f33e,base__uniswap__2,9.1
0x1c377683c82bc0f335bf1270f966c8240d8452b9,base__uniswap__2,9.1
0x55f3b570a62a346e98d88e20a36cc41c5da69980,base__uniswap__2,9.1
0x932a65f4e1f12c969f0e0636097e094d69a89ac3,base__uniswap__2,9.1
0xa4a9b9ffef830ab96250456d5b0989dedaa863c3,base__uniswap__2,9.1
0xb90a57b1fd0ff4a2c73646417307c2d0072f50be,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x3881d9352f5a99aa058ecde2724450c4f79a48d3,base__uniswap__2,9.1
0x7c47da909f3c8af161047bcb8923d5280ec952e5,base__uniswap__2,9.1
0xe31c372a7af875b3b5e0f3713b17ef51556da667,base__uniswap__2,9.1
0xcdd883427a23cb31ec59c35fc8f313829a145396,base__uniswap__2,9.1
0x6acc9f04653e913e59a9eaa615fe945149be0a8b,base__uniswap__2,9.1
0xf7ca9707c9c6251edd518a49bf367fc8a8feaef1,base__uniswap__2,9.1
0xefdd896b0abb9babfb86f63654f965b98deff548,base__uniswap__2,9.1
0x5ae2b2f9a66d586fc8f70fe9ffc2458fb54a71ca,base__uniswap__2,9.1
0x03594f2f570154852859d5f6df3cb299d6d74c94,base__uniswap__2,9.1
0x037df4269f8e2e35a6a9bb9ce0a4c26320bf13c8,base__uniswap__2,9.1
0xd10202aa57b50e435f5f68dcdcc3c149dff46db8,base__uniswap__2,9.1
0x6a60ef8f1fa389f4dc807605c018f84049bd93b8,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x4dff45e47406fb0819bc65652b1c08190ab7f125,base__uniswap__2,9.1
0x9c6f32ec78c1d63e96bd1c1233193c6b532567e1,base__uniswap__2,9.1
0x5efdb43a0f86f37bbaeffe5fb94c8c0994a46981,base__uniswap__2,9.1
0xb461635c4f067c7b9ababad5b321680e4c549f55,base__uniswap__2,9.1
0xf4063c7c498b1308ddf34bf321e15afe91903b3b,base__uniswap__2,9.1
0xaded599356b756b64b90dcbf68d6a062b2934060,base__uniswap__2,9.1
0xe2f4bf4947ddd38b6da176bff0577e2997e9f2ee,base__uniswap__2,9.1
0x4d39e04f7543e1fa88f92898f69861d5e727266b,base__uniswap__2,9.1
0x90d7426da16430d2dee2000f7bb5cc4b60bcfd8b,base__uniswap__2,9.1
0xbe1ab91031bca6858b341c5473e8f24f3d0e98d0,base__uniswap__2,9.1
0x299c45b0137897b6018eed184ad2c3db6a57e3f9,base__uniswap__2,9.1
0x16df551bf54f16fe89af357334fd8563a51d5d7c,base__uniswap__2,9.1
0x47481b1b87ff51f5c1c3243c57ac514d555d7e42,base__uniswap__2,9.1
0x2afe8597724adb8cb6a6adf916fcd8dbb9e8ecc4,base__uniswap__2,9.1
0xba8484d1bc98938a03f09aebd97e9bf7b424c78d,base__uniswap__2,9.1
0xdf1a1aabfe8b8fa87286fe4362ced0d654704a75,base__uniswap__2,9.1
0x0f48eb14e76e3aeffd8987350a3ebbacda0bbe06,base__uniswap__2,9.1
0x879509b97434180031694f48cfed501f5269a047,base__uniswap__2,9.1
0xe31c372a7af875b3b5e0f3713b17ef51556da667,base__uniswap__2,9.1
0x4ea0466ccd0e3b39efb53e8b43d8c12a5f0adc9d,base__uniswap__2,9.1
0x9e54c6fe73543c514ede14251a59beaf96c7d2f9,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x173debd50a480447fa21400a7de019569584fe93,base__uniswap__2,9.1
0x0551087b2ef1fc5d654f6b2da56fbe38ac98bed3,base__uniswap__2,9.1
0xc1a6d4ccb0e913c7f785fcc60811b34bc8cc801c,base__uniswap__2,9.1
0x486a714d121e152c1633ef744bd44ddfe7c57a23,base__uniswap__2,9.1
0x36545f9123a356faa3e0f3728f1e0c416814580a,base__uniswap__2,9.1
0x501eb91ad7c3e7f948294ccaae0203a95a9f43b1,base__uniswap__2,9.1
0xba8484d1bc98938a03f09aebd97e9bf7b424c78d,base__uniswap__2,9.1
0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,base__uniswap__2,9.1
0x9dff1842b65a4983078c3f22a5713f91977ca544,base__uniswap__2,9.1
0x47be4bc222a9e712c6ca60376623aa6ee86c26a0,base__uniswap__2,9.1
0xac6b8c99bcc5072adc19d80d4d1ffe002dc8f702,base__uniswap__2,9.1
0xa4a9b9ffef830ab96250456d5b0989dedaa863c3,base__uniswap__2,9.1
0xb1d5a4177b4a23f9a47bc097bc3d2babed0e27eb,base__uniswap__2,9.1
0x7d1817c407abde66bd1b0071b235842983ad64c0,base__uniswap__2,9.1
0xdaaa319101419dcff275d507ef808a78f9230bc9,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x9f3ad8587f7fa486017c9b5154f549a2c17dad7a,base__uniswap__2,9.1
0x9566913e20f16e325d4f03a236b8d88c499455ba,base__uniswap__2,9.1
0xcdc5017a9d6d53aa58b14fc867db897aa3bb0f24,base__uniswap__2,9.1
0x9614b1ea284824d61bad91fac2cb4165ae28b446,base__uniswap__2,9.1
0xdaaa319101419dcff275d507ef808a78f9230bc9,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x7c327d692b72f60b28aecedbcc1ba784712fe7b2,base__uniswap__2,9.1
0x604a35e8e70cb5fa3f4c05acd5306dea06d50e80,base__uniswap__2,9.1
0xe31c372a7af875b3b5e0f3713b17ef51556da667,base__uniswap__2,9.1
0x6ca3e2dcb995494299f47eaefa30c0b1835750f0,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xdf59434e450b422ad763b0b97a110b4c8cdae49a,base__uniswap__2,9.1
0x299c45b0137897b6018eed184ad2c3db6a57e3f9,base__uniswap__2,9.1
0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,base__uniswap__2,9.1
0x28d375a0f747e66b4878f2dce6d240cbaa64501d,base__uniswap__2,9.1
0x805777d229fe735345f309b6301d29404c6d9441,base__uniswap__2,9.1
0x9557f1723b0d1ce83f10f353f364e27b19e67fc6,base__uniswap__2,9.1
0x737837a55315c04b895b35c3588540ce0593e1d0,base__uniswap__2,9.1
0x2c7c0a27e326b27acbe69d1c34d085800888f621,base__uniswap__2,9.1
0x0c046910b8c64cc03be126597e11f90885b471b5,base__uniswap__2,9.1
0x243c891d10078684e26b51a271ff9d94d5303589,base__uniswap__2,9.1
0xb461635c4f067c7b9ababad5b321680e4c549f55,base__uniswap__2,9.1
0xaa34874abc0e22e3602938ec89629ca1aff6f27f,base__uniswap__2,9.1
0x21a998ea920593f5e4949bc734a78993eb35057b,base__uniswap__2,9.1
0x9bf397bf0148114ecd6af526f8d3fd5499f7eec8,base__uniswap__2,9.1
0xd33805985642fa9338e1fa150ca811406f96f0de,base__uniswap__2,9.1
0x7d1817c407abde66bd1b0071b235842983ad64c0,base__uniswap__2,9.1
0x7d1817c407abde66bd1b0071b235842983ad64c0,base__uniswap__2,9.1
0xb646ee90d9d042ae9088903b4f954a1a812c2259,base__uniswap__2,9.1
0x5f7b8e808696539758843af2a5a7d873e487de59,base__uniswap__2,9.1
0x221baaa667ee809bac0168a4feed5cc0d5a44974,base__uniswap__2,9.1
0x234756c186a0d1762a60f9276ce56e8bf3cb7699,base__uniswap__2,9.1
0x5c5cb99771b8fb235d40fdd373a8b2118a24101f,base__uniswap__2,9.1
0xba1a78deceef7194ef22628a075f5cd4b7b41a20,base__uniswap__2,9.1
0xf7ca9707c9c6251edd518a49bf367fc8a8feaef1,base__uniswap__2,9.1
0xa91374cf610f3bbec4c309b231599f1311dd4911,base__uniswap__2,9.1
0x02348f29f2aec5ded6634b5a164cbf4b877b549e,base__uniswap__2,9.1
0x299c45b0137897b6018eed184ad2c3db6a57e3f9,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xa5c7015c81d2280032b031406048c75696ba77d5,base__uniswap__2,9.1
0x5ae2b2f9a66d586fc8f70fe9ffc2458fb54a71ca,base__uniswap__2,9.1
0x2651e3913076574520546fac48857ab332863230,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x726b31a79af1c8c359ab75903b09dff11d933251,base__uniswap__2,9.1
0xb461635c4f067c7b9ababad5b321680e4c549f55,base__uniswap__2,9.1
0xaded599356b756b64b90dcbf68d6a062b2934060,base__uniswap__2,9.1
0x3de06502110e67955ec8ffa6c4384276d077662e,base__uniswap__2,9.1
0xc8a1448f06006967392c0799a7d2af17f06a3d25,base__uniswap__2,9.1
0x299c45b0137897b6018eed184ad2c3db6a57e3f9,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x081ec5d6b68a28c9e3a73ec97e351161dbb5e8ef,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x62e6bb5cff4b3b90594af2bbe41b6741ea71a4b2,base__uniswap__2,9.1
0xf7ca9707c9c6251edd518a49bf367fc8a8feaef1,base__uniswap__2,9.1
0xc2fb300b91c316e6df5190daaa1616023627b5bf,base__uniswap__2,9.1
0xa3b86721eb71314b24e8b6080a361ab77d3286fe,base__uniswap__2,9.1
0x5f7b8e808696539758843af2a5a7d873e487de59,base__uniswap__2,9.1
0xa6c07639310dd0f398247aecc0398155902b244e,base__uniswap__2,9.1
0xc1a6d4ccb0e913c7f785fcc60811b34bc8cc801c,base__uniswap__2,9.1
0x53587322faea348f82a0809d44fed082b36099d2,base__uniswap__2,9.1
0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,base__uniswap__2,9.1
0x7d1817c407abde66bd1b0071b235842983ad64c0,base__uniswap__2,9.1
0x7624b4186cd799e5a9b2ac9dcec9c0de348fb931,base__uniswap__2,9.1
0x27bbe67b0f152b0ab33093cc901715b883f52de3,base__uniswap__2,9.1
0x950847d1dd451b67a2fc1795c0c9a53cf88e63a2,base__uniswap__2,9.1
0xe31c372a7af875b3b5e0f3713b17ef51556da667,base__uniswap__2,9.1
0x8243556c2c6abe007ffdc68921d84c9b8e6326b9,base__uniswap__2,9.1
0xb7b727fb90b09ba63a4a9d68152e35886fa9928c,base__uniswap__2,9.1
0x5f7b8e808696539758843af2a5a7d873e487de59,base__uniswap__2,9.1
0xb6051d38802842129dd37e327282d8225edb1b44,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x5591ccd1e293aa55ab624592d0753c73d7c85bba,base__uniswap__2,9.1
0xd661e27394db581ef4b51f5bb6a99d65c8ffc7eb,base__uniswap__2,9.1
0x0a27b3fe381743b3aab796cf3ce001f980288a81,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x2c9dcb9766e5bca8dfdca29496d2118ffa4f177d,base__uniswap__2,9.1
0x7dc3662f4c2c41c5752652e8b417a9024c2b1f63,base__uniswap__2,9.1
0x863ecde39cb9fa8f2601cea6f161c8dc0639d786,base__uniswap__2,9.1
0x05ddaa01cfd3e4fa8ae4b3eb01427ca8179240a9,base__uniswap__2,9.1
0xc1db83711097c40bdb8d1dc6f53dfc453f90f31e,base__uniswap__2,9.1
0xf75212180f4a9c9db0ee682eb5bb4cde56b9fc3d,base__uniswap__2,9.1
0xdb851777cdf22584d406a51326b49d46eee30499,base__uniswap__2,9.1
0xc706d9349e244242991bcdf12ccd880b9b89fa69,base__uniswap__2,9.1
0xaded599356b756b64b90dcbf68d6a062b2934060,base__uniswap__2,9.1
0xac9fc647d92d8f7a7f8b81e8d4c5ab8b53e95571,base__uniswap__2,9.1
0x11b5e1adc8a70b28cbe4a13b9d7f9882f12f90e2,base__uniswap__2,9.1
0x41515bf86f457e40f26ef3a6dc4630184de1c45d,base__uniswap__2,9.1
0xe1faab4e03b4e4734bcd90554ee969c50eeffc51,base__uniswap__2,9.1
0xec764e3414b9f3849dcf88e5725248e4676404c7,base__uniswap__2,9.1
0xaded599356b756b64b90dcbf68d6a062b2934060,base__uniswap__2,9.1
0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,base__uniswap__2,9.1
0x94b2fe152349591ae5e4a3f5485bfea763cd4224,base__uniswap__2,9.1
0xaf2271b9dfa61363abac887ff65da2416dd30619,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x86953f0b643cb5f3e88ed07d1b10ef2f39c6c400,base__uniswap__2,9.1
0x35f509e965cda5c771171ffb024f330c67e674ab,base__uniswap__2,9.1
0x94b2fe152349591ae5e4a3f5485bfea763cd4224,base__uniswap__2,9.1
0xe247b5d702d0aaacdf08d2c3e17d5824d3e3928f,base__uniswap__2,9.1
0x2cb9e2b4eb0492dc13b1fc42eb0aaf2f2b44239d,base__uniswap__2,9.1
0x94b2fe152349591ae5e4a3f5485bfea763cd4224,base__uniswap__2,9.1
0x4534ef8df3fd112f64506b5135b125a6f2cd9e60,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xbfb7bd3637a57ba278b831a01b35210ecafa592c,base__uniswap__2,9.1
0xefcf6df4b6f52cc2b5d5dfb54968700a8550e16f,base__uniswap__2,9.1
0xa8e64fb120ce8796594670bae72279c8aa1e5359,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xd01be2a9ba1df8ae2f3d7c3749bb48f1f6f053b8,base__uniswap__2,9.1
0x8a72f8c0184b825c724f0cc3d2229cc6c36ea9d7,base__uniswap__2,9.1
0xf85ac5820b6c0a4536fdde2738181c20ffcfad0d,base__uniswap__2,9.1
0xaf6ae67cfd51368db512109d44e938c7db57ba0b,base__uniswap__2,9.1
0x3881d9352f5a99aa058ecde2724450c4f79a48d3,base__uniswap__2,9.1
0xb461635c4f067c7b9ababad5b321680e4c549f55,base__uniswap__2,9.1
0xdac3cc5c445656fc64aaab97ec4a717f73cef62f,base__uniswap__2,9.1
0x6a60ef8f1fa389f4dc807605c018f84049bd93b8,base__uniswap__2,9.1
0x7d1817c407abde66bd1b0071b235842983ad64c0,base__uniswap__2,9.1
0xbe7179100db7ff3f8f77200edac4d8daa90eee77,base__uniswap__2,9.1
0x39a72b1292aaed73b9b5633e14f88fe9a89f400b,base__uniswap__2,9.1
0x915ce18eec5a56ad610e6154e79e8902734338c1,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x0faa729d56071e8780579f407bdcb5e0832d773e,base__uniswap__2,9.1
0x678d99849411fda1f446e1f1b3e9a5ebe375bee2,base__uniswap__2,9.1
0xf3829d786c98cbd7eb3e967651af34f47962f107,base__uniswap__2,9.1
0x94b2fe152349591ae5e4a3f5485bfea763cd4224,base__uniswap__2,9.1
0xc7f981ead747e4fea238c06842f6b5d0f251f18f,base__uniswap__2,9.1
0x71e759518ba943d72da84ecb5789014d64cd5594,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x299c45b0137897b6018eed184ad2c3db6a57e3f9,base__uniswap__2,9.1
0x94b2fe152349591ae5e4a3f5485bfea763cd4224,base__uniswap__2,9.1
0xa4a9b9ffef830ab96250456d5b0989dedaa863c3,base__uniswap__2,9.1
0xf7f3a3c18e712494e2be619261b87e836687d5a5,base__uniswap__2,9.1
0x9614b1ea284824d61bad91fac2cb4165ae28b446,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xf0cf221253c0472d8c668e511135471216448b63,base__uniswap__2,9.1
0xf7ac6365a560fa683e9d36afc6082a8883cf4325,base__uniswap__2,9.1
0xf1e984cd80caf2f5714ccff5729cc031821815e7,base__uniswap__2,9.1
0xde0675b17b469e7511e925ecf2276caf72e9d8eb,base__uniswap__2,9.1
0xb0a932265a6e42cf673e43bd19d845e9582a047e,base__uniswap__2,9.1
0xaded599356b756b64b90dcbf68d6a062b2934060,base__uniswap__2,9.1
0x42d03f84359f15e585d267aed570cd80834d005f,base__uniswap__2,9.1
0x2f24cc091e781f77844bb115f2da0218f98821e5,base__uniswap__2,9.1
0x6a60ef8f1fa389f4dc807605c018f84049bd93b8,base__uniswap__2,9.1
0x737837a55315c04b895b35c3588540ce0593e1d0,base__uniswap__2,9.1
0x584a47fa11fdd5197227a678127186096ac6c01f,base__uniswap__2,9.1
0x6a60ef8f1fa389f4dc807605c018f84049bd93b8,base__uniswap__2,9.1
0x5e981fda8c84c5c7f422e6c2f266dbfccbc5739a,base__uniswap__2,9.1
0xdfa42c72749abe6ce32866c5f10cb8b50142ba55,base__uniswap__2,9.1
0xdde056f93b54a2376793cd481ca7abb0b94ae707,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x6a60ef8f1fa389f4dc807605c018f84049bd93b8,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x5262bca03c9fa7de6243c9ff107406e9f6b53178,base__uniswap__2,9.1
0xa4a9b9ffef830ab96250456d5b0989dedaa863c3,base__uniswap__2,9.1
0xf1f0c5e9ae5aac7ca63a0087f9c359e5c085f072,base__uniswap__2,9.1
0xc1a6d4ccb0e913c7f785fcc60811b34bc8cc801c,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x493ad7e1c509de7c89e1963fe9005ead49fdd19c,base__uniswap__2,9.1
0x6d6391b9bd02eefa00fa711fb1cb828a6471d283,base__uniswap__2,9.1
0xd03e47aefee9cb0e1779da428e6d8a9d8f81040d,base__uniswap__2,9.1
0x3ce861a8dbd68cfbb23ee03f472a45cce3d0571a,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x8c2747595cae40414bafef41adde67522a9d972c,base__uniswap__2,9.1
0x47481b1b87ff51f5c1c3243c57ac514d555d7e42,base__uniswap__2,9.1
0x07bbc384b48e3047f0b2ed50f3b0e08ba697d113,base__uniswap__2,9.1
0xb1d5a4177b4a23f9a47bc097bc3d2babed0e27eb,base__uniswap__2,9.1
0x4f5a263de7fc092ed94e0c77cb9c092b013996ac,base__uniswap__2,9.1
0x299c45b0137897b6018eed184ad2c3db6a57e3f9,base__uniswap__2,9.1
0x9c9d3d812c2349fa96d497ca85332d8b612cc381,base__uniswap__2,9.1
0xbc7beed7b9cef003fbe815465cf2027cf26f91ba,base__uniswap__2,9.1
0x84112d8a110723c4fc25a4ec537abc32e1868785,base__uniswap__2,9.1
0x706af296d2e49bfcc95cd60346f743ebf2b33681,base__uniswap__2,9.1
0x9ada255f0f2fe0998c0304d9c4534b80d3b68336,base__uniswap__2,9.1
0xcb0ef7cafb0a4ffe2c3dcb7c3ea1065466b5f56e,base__uniswap__2,9.1
0x02c3dce37b99930ccf7debc43e9f6d1895f93856,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xa987c7d9109aa93224ba7481f5ca3cae51675556,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xd03e47aefee9cb0e1779da428e6d8a9d8f81040d,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xbb261929f33b69c201c8855bafdc341e1f0dda23,base__uniswap__2,9.1
0xfa6e895c05f43947669e48748f7c364e92d4fd5a,base__uniswap__2,9.1
0xd63e2aaa8e623fa89f7ce56d6d8d99969008fdea,base__uniswap__2,9.1
0x55f3b570a62a346e98d88e20a36cc41c5da69980,base__uniswap__2,9.1
0x5d8ecf65e96e71bbfcebad3214a03eadd1e913eb,base__uniswap__2,9.1
0xc1a6d4ccb0e913c7f785fcc60811b34bc8cc801c,base__uniswap__2,9.1
0x0eb5d48c1148e2ec45107ba62b93237755c65ce4,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xc4c34172112c1f7be53ffd56fe82374cc418d5b6,base__uniswap__2,9.1
0xb08a99ab559e5456907278727a3b0d968c0a313b,base__uniswap__2,9.1
0xa91374cf610f3bbec4c309b231599f1311dd4911,base__uniswap__2,9.1
0xbb261929f33b69c201c8855bafdc341e1f0dda23,base__uniswap__2,9.1
0xeab89961c2539e1c619c086cd7301723d0408c74,base__uniswap__2,9.1
0xd9fdf064d588764935b30ac4cc1a6d1acf8bb291,base__uniswap__2,9.1
0x47be4bc222a9e712c6ca60376623aa6ee86c26a0,base__uniswap__2,9.1
0x5f3cdc50923b122efbcb6b606711e0ae2dd1a23f,base__uniswap__2,9.1
0xe12dbbaf5c35aeab37d802c05a48abf5fd347ef2,base__uniswap__2,9.1
0x553af0036d3ee1839d1b7f5cae415878f8dec06d,base__uniswap__2,9.1
0x3881d9352f5a99aa058ecde2724450c4f79a48d3,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xaf2271b9dfa61363abac887ff65da2416dd30619,base__uniswap__2,9.1
0x7464850cc1cfb54a2223229b77b1bca2f888d946,base__uniswap__2,9.1
0x9a8cd658eaeb87d6647f67096f1df57b5d1f87cb,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0x8ec6a332798c80aa160d4e86be36d68790162630,base__uniswap__2,9.1
0xeae23a965d68e75f5488f63568fa2b53174c1373,base__uniswap__2,9.1
0xf7f3a3c18e712494e2be619261b87e836687d5a5,base__uniswap__2,9.1
0xdde056f93b54a2376793cd481ca7abb0b94ae707,base__uniswap__2,9.1
0x3881d9352f5a99aa058ecde2724450c4f79a48d3,base__uniswap__2,9.1
0x3881d9352f5a99aa058ecde2724450c4f79a48d3,base__uniswap__2,9.1
0x7dc3662f4c2c41c5752652e8b417a9024c2b1f63,base__uniswap__2,9.1
0x024c60b49512691b1ba9d604aab380e9429f4db2,base__uniswap__2,9.1
0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,base__uniswap__2,9.1
0xc21b28927b099773c3363b65ee0d617ec61df294,base__uniswap__2,9.1
0x126f24c048256981e947298d778e9e9065fc74f7,base__uniswap__2,9.1
